timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1650707360501,280,Login-0,302,Found,Thread Group of 300 users 3-17,text,true,,224,280,3,4,http://blazedemo.com/login,280,0,0
1650707360781,405,Login-1,200,OK,Thread Group of 300 users 3-17,text,true,,5568,123,3,4,https://blazedemo.com/login,395,0,0
1650707360755,887,Open registration page Request,200,OK,Thread Group of 100 users 1-7,text,true,,6401,252,1,3,https://blazedemo.com/register,331,0,49
1650707360755,331,Open registration page Request-0,302,Found,Thread Group of 100 users 1-7,text,true,,227,126,1,3,http://blazedemo.com/register,331,0,49
1650707361087,555,Open registration page Request-1,200,OK,Thread Group of 100 users 1-7,text,true,,6174,126,1,3,https://blazedemo.com/register,549,0,123
1650707360808,1066,Open registration page Request,200,OK,Thread Group of 300 users 3-19,text,true,,6395,252,3,4,https://blazedemo.com/register,501,0,60
1650707360808,501,Open registration page Request-0,302,Found,Thread Group of 300 users 3-19,text,true,,227,126,3,4,http://blazedemo.com/register,501,0,60
1650707361311,563,Open registration page Request-1,200,OK,Thread Group of 300 users 3-19,text,true,,6168,126,3,4,https://blazedemo.com/register,556,0,140
1650707361643,719,Perform registration,200,OK,Thread Group of 100 users 1-7,text,true,,6403,518,1,4,https://blazedemo.com/register,274,0,0
1650707361643,274,Perform registration-0,302,Found,Thread Group of 100 users 1-7,text,true,,227,392,1,4,http://blazedemo.com/register,274,0,0
1650707361918,444,Perform registration-1,200,OK,Thread Group of 100 users 1-7,text,true,,6176,126,1,4,https://blazedemo.com/register,431,0,0
1650707360775,1619,Perform registration,200,OK,Thread Group of 300 users 3-18,text,true,,6399,518,3,4,https://blazedemo.com/register,1213,0,0
1650707360775,1213,Perform registration-0,302,Found,Thread Group of 300 users 3-18,text,true,,227,392,3,4,http://blazedemo.com/register,1213,0,0
1650707361988,406,Perform registration-1,200,OK,Thread Group of 300 users 3-18,text,true,,6172,126,3,4,https://blazedemo.com/register,397,0,0
1650707361875,713,Perform registration,200,OK,Thread Group of 300 users 3-19,text,true,,6399,518,3,4,https://blazedemo.com/register,262,0,0
1650707361875,263,Perform registration-0,302,Found,Thread Group of 300 users 3-19,text,true,,227,392,3,4,http://blazedemo.com/register,262,0,0
1650707362138,450,Perform registration-1,200,OK,Thread Group of 300 users 3-19,text,true,,6172,126,3,4,https://blazedemo.com/register,443,0,0
1650707361809,874,Open registration page Request,200,OK,Thread Group of 300 users 3-20,text,true,,6397,252,3,4,https://blazedemo.com/register,311,0,45
1650707361809,311,Open registration page Request-0,302,Found,Thread Group of 300 users 3-20,text,true,,227,126,3,4,http://blazedemo.com/register,311,0,45
1650707362121,562,Open registration page Request-1,200,OK,Thread Group of 300 users 3-20,text,true,,6170,126,3,4,https://blazedemo.com/register,555,0,122
1650707362395,739,Login,200,OK,Thread Group of 300 users 3-18,text,true,,5794,403,4,5,https://blazedemo.com/login,274,0,0
1650707362395,274,Login-0,302,Found,Thread Group of 300 users 3-18,text,true,,224,280,4,5,http://blazedemo.com/login,274,0,0
1650707362670,464,Login-1,200,OK,Thread Group of 300 users 3-18,text,true,,5570,123,4,5,https://blazedemo.com/login,457,0,0
1650707362362,927,Login,200,OK,Thread Group of 100 users 1-7,text,true,,5796,403,1,4,https://blazedemo.com/login,275,0,0
1650707362362,275,Login-0,302,Found,Thread Group of 100 users 1-7,text,true,,224,280,1,4,http://blazedemo.com/login,275,0,0
1650707362638,651,Login-1,200,OK,Thread Group of 100 users 1-7,text,true,,5572,123,1,4,https://blazedemo.com/login,645,0,0
1650707362684,679,Perform registration,200,OK,Thread Group of 300 users 3-20,text,true,,6411,518,3,3,https://blazedemo.com/register,281,0,0
1650707362684,281,Perform registration-0,302,Found,Thread Group of 300 users 3-20,text,true,,227,392,3,3,http://blazedemo.com/register,281,0,0
1650707362966,397,Perform registration-1,200,OK,Thread Group of 300 users 3-20,text,true,,6184,126,3,3,https://blazedemo.com/register,390,0,0
1650707362588,802,Login,200,OK,Thread Group of 300 users 3-19,text,true,,5792,403,3,3,https://blazedemo.com/login,266,0,0
1650707362588,266,Login-0,302,Found,Thread Group of 300 users 3-19,text,true,,224,280,3,3,http://blazedemo.com/login,266,0,0
1650707362855,535,Login-1,200,OK,Thread Group of 300 users 3-19,text,true,,5568,123,3,3,https://blazedemo.com/login,535,0,0
1650707362808,1155,Open registration page Request,200,OK,Thread Group of 300 users 3-21,text,true,,6399,252,3,4,https://blazedemo.com/register,373,0,48
1650707362808,373,Open registration page Request-0,302,Found,Thread Group of 300 users 3-21,text,true,,227,126,3,4,http://blazedemo.com/register,373,0,48
1650707363183,780,Open registration page Request-1,200,OK,Thread Group of 300 users 3-21,text,true,,6172,126,3,4,https://blazedemo.com/register,769,0,139
1650707363363,698,Login,200,OK,Thread Group of 300 users 3-20,text,true,,5792,403,3,4,https://blazedemo.com/login,283,0,0
1650707363363,283,Login-0,302,Found,Thread Group of 300 users 3-20,text,true,,224,280,3,4,http://blazedemo.com/login,283,0,0
1650707363646,415,Login-1,200,OK,Thread Group of 300 users 3-20,text,true,,5568,123,3,4,https://blazedemo.com/login,402,0,0
1650707363752,1126,Open registration page Request,200,OK,Thread Group of 100 users 1-8,text,true,,6403,252,1,4,https://blazedemo.com/register,322,0,40
1650707363752,322,Open registration page Request-0,302,Found,Thread Group of 100 users 1-8,text,true,,227,126,1,4,http://blazedemo.com/register,322,0,40
1650707364075,803,Open registration page Request-1,200,OK,Thread Group of 100 users 1-8,text,true,,6176,126,1,4,https://blazedemo.com/register,797,0,138
1650707363809,1076,Open registration page Request,200,OK,Thread Group of 300 users 3-22,text,true,,6399,252,3,4,https://blazedemo.com/register,497,0,44
1650707363809,497,Open registration page Request-0,302,Found,Thread Group of 300 users 3-22,text,true,,227,126,3,4,http://blazedemo.com/register,497,0,44
1650707364307,578,Open registration page Request-1,200,OK,Thread Group of 300 users 3-22,text,true,,6172,126,3,4,https://blazedemo.com/register,574,0,124
1650707364886,722,Perform registration,200,OK,Thread Group of 300 users 3-22,text,true,,6399,518,3,4,https://blazedemo.com/register,316,0,0
1650707364886,316,Perform registration-0,302,Found,Thread Group of 300 users 3-22,text,true,,227,392,3,4,http://blazedemo.com/register,316,0,0
1650707365202,406,Perform registration-1,200,OK,Thread Group of 300 users 3-22,text,true,,6172,126,3,4,https://blazedemo.com/register,400,0,0
1650707363963,1652,Perform registration,200,OK,Thread Group of 300 users 3-21,text,true,,6399,518,3,4,https://blazedemo.com/register,1253,0,0
1650707363963,1253,Perform registration-0,302,Found,Thread Group of 300 users 3-21,text,true,,227,392,3,4,http://blazedemo.com/register,1253,0,0
1650707365216,399,Perform registration-1,200,OK,Thread Group of 300 users 3-21,text,true,,6172,126,3,4,https://blazedemo.com/register,389,0,0
1650707364879,796,Perform registration,200,OK,Thread Group of 100 users 1-8,text,true,,6401,518,1,4,https://blazedemo.com/register,313,0,0
1650707364879,313,Perform registration-0,302,Found,Thread Group of 100 users 1-8,text,true,,227,392,1,4,http://blazedemo.com/register,313,0,0
1650707365192,483,Perform registration-1,200,OK,Thread Group of 100 users 1-8,text,true,,6174,126,1,4,https://blazedemo.com/register,476,0,0
1650707365609,670,Login,200,OK,Thread Group of 300 users 3-22,text,true,,5798,403,4,5,https://blazedemo.com/login,268,0,0
1650707365609,268,Login-0,302,Found,Thread Group of 300 users 3-22,text,true,,224,280,4,5,http://blazedemo.com/login,268,0,0
1650707365877,402,Login-1,200,OK,Thread Group of 300 users 3-22,text,true,,5574,123,4,5,https://blazedemo.com/login,396,0,0
1650707365675,686,Login,200,OK,Thread Group of 100 users 1-8,text,true,,5792,403,1,4,https://blazedemo.com/login,278,0,0
1650707365675,278,Login-0,302,Found,Thread Group of 100 users 1-8,text,true,,224,280,1,4,http://blazedemo.com/login,278,0,0
1650707365953,408,Login-1,200,OK,Thread Group of 100 users 1-8,text,true,,5568,123,1,4,https://blazedemo.com/login,402,0,0
1650707365810,885,Open registration page Request,200,OK,Thread Group of 300 users 3-24,text,true,,6399,252,3,3,https://blazedemo.com/register,325,0,42
1650707365810,325,Open registration page Request-0,302,Found,Thread Group of 300 users 3-24,text,true,,227,126,3,3,http://blazedemo.com/register,325,0,42
1650707366136,559,Open registration page Request-1,200,OK,Thread Group of 300 users 3-24,text,true,,6172,126,3,3,https://blazedemo.com/register,553,0,141
1650707364810,1891,Open registration page Request,200,OK,Thread Group of 300 users 3-23,text,true,,6397,252,3,3,https://blazedemo.com/register,1346,0,81
1650707364810,1346,Open registration page Request-0,302,Found,Thread Group of 300 users 3-23,text,true,,227,126,3,3,http://blazedemo.com/register,1346,0,81
1650707366157,544,Open registration page Request-1,200,OK,Thread Group of 300 users 3-23,text,true,,6170,126,3,3,https://blazedemo.com/register,538,0,121
1650707365616,1584,Login,200,OK,Thread Group of 300 users 3-21,text,true,,5792,403,4,5,https://blazedemo.com/login,1184,0,0
1650707365616,1184,Login-0,302,Found,Thread Group of 300 users 3-21,text,true,,224,280,4,5,http://blazedemo.com/login,1184,0,0
1650707366801,399,Login-1,200,OK,Thread Group of 300 users 3-21,text,true,,5568,123,4,5,https://blazedemo.com/login,398,0,0
1650707366696,673,Perform registration,200,OK,Thread Group of 300 users 3-24,text,true,,6401,518,3,4,https://blazedemo.com/register,274,0,0
1650707366696,274,Perform registration-0,302,Found,Thread Group of 300 users 3-24,text,true,,227,392,3,4,http://blazedemo.com/register,274,0,0
1650707366971,398,Perform registration-1,200,OK,Thread Group of 300 users 3-24,text,true,,6174,126,3,4,https://blazedemo.com/register,390,0,0
1650707366752,882,Open registration page Request,200,OK,Thread Group of 100 users 1-9,text,true,,6401,252,1,4,https://blazedemo.com/register,329,0,41
1650707366752,329,Open registration page Request-0,302,Found,Thread Group of 100 users 1-9,text,true,,227,126,1,4,http://blazedemo.com/register,329,0,41
1650707367082,552,Open registration page Request-1,200,OK,Thread Group of 100 users 1-9,text,true,,6174,126,1,4,https://blazedemo.com/register,545,0,128
1650707366809,1036,Open registration page Request,200,OK,Thread Group of 300 users 3-25,text,true,,6401,252,4,5,https://blazedemo.com/register,505,0,47
1650707366809,505,Open registration page Request-0,302,Found,Thread Group of 300 users 3-25,text,true,,227,126,4,5,http://blazedemo.com/register,505,0,47
1650707367315,530,Open registration page Request-1,200,OK,Thread Group of 300 users 3-25,text,true,,6174,126,4,5,https://blazedemo.com/register,521,0,132
1650707367369,732,Login,200,OK,Thread Group of 300 users 3-24,text,true,,5798,403,4,5,https://blazedemo.com/login,274,0,0
1650707367369,274,Login-0,302,Found,Thread Group of 300 users 3-24,text,true,,224,280,4,5,http://blazedemo.com/login,274,0,0
1650707367643,458,Login-1,200,OK,Thread Group of 300 users 3-24,text,true,,5574,123,4,5,https://blazedemo.com/login,451,0,0
1650707367634,679,Perform registration,200,OK,Thread Group of 100 users 1-9,text,true,,6399,518,1,4,https://blazedemo.com/register,292,0,0
1650707367634,292,Perform registration-0,302,Found,Thread Group of 100 users 1-9,text,true,,227,392,1,4,http://blazedemo.com/register,292,0,0
1650707367926,387,Perform registration-1,200,OK,Thread Group of 100 users 1-9,text,true,,6172,126,1,4,https://blazedemo.com/register,387,0,0
1650707366701,1659,Perform registration,200,OK,Thread Group of 300 users 3-23,text,true,,6399,518,3,4,https://blazedemo.com/register,1193,0,0
1650707366701,1193,Perform registration-0,302,Found,Thread Group of 300 users 3-23,text,true,,227,392,3,4,http://blazedemo.com/register,1193,0,0
1650707367894,466,Perform registration-1,200,OK,Thread Group of 300 users 3-23,text,true,,6172,126,3,4,https://blazedemo.com/register,453,0,0
1650707367846,676,Perform registration,200,OK,Thread Group of 300 users 3-25,text,true,,6401,518,3,4,https://blazedemo.com/register,283,0,0
1650707367846,283,Perform registration-0,302,Found,Thread Group of 300 users 3-25,text,true,,227,392,3,4,http://blazedemo.com/register,283,0,0
1650707368130,392,Perform registration-1,200,OK,Thread Group of 300 users 3-25,text,true,,6174,126,3,4,https://blazedemo.com/register,391,0,0
1650707367810,904,Open registration page Request,200,OK,Thread Group of 300 users 3-26,text,true,,6399,252,3,4,https://blazedemo.com/register,369,0,45
1650707367810,369,Open registration page Request-0,302,Found,Thread Group of 300 users 3-26,text,true,,227,126,3,4,http://blazedemo.com/register,369,0,45
1650707368180,534,Open registration page Request-1,200,OK,Thread Group of 300 users 3-26,text,true,,6172,126,3,4,https://blazedemo.com/register,528,0,132
1650707368313,674,Login,200,OK,Thread Group of 100 users 1-9,text,true,,5798,403,1,5,https://blazedemo.com/login,273,0,0
1650707368313,273,Login-0,302,Found,Thread Group of 100 users 1-9,text,true,,224,280,1,5,http://blazedemo.com/login,273,0,0
1650707368586,401,Login-1,200,OK,Thread Group of 100 users 1-9,text,true,,5574,123,1,5,https://blazedemo.com/login,395,0,0
1650707368361,682,Login,200,OK,Thread Group of 300 users 3-23,text,true,,5800,403,4,4,https://blazedemo.com/login,285,0,0
1650707368361,285,Login-0,302,Found,Thread Group of 300 users 3-23,text,true,,224,280,4,4,http://blazedemo.com/login,285,0,0
1650707368647,396,Login-1,200,OK,Thread Group of 300 users 3-23,text,true,,5576,123,4,4,https://blazedemo.com/login,396,0,0
1650707368522,720,Login,200,OK,Thread Group of 300 users 3-25,text,true,,5794,403,3,3,https://blazedemo.com/login,270,0,0
1650707368522,270,Login-0,302,Found,Thread Group of 300 users 3-25,text,true,,224,280,3,3,http://blazedemo.com/login,270,0,0
1650707368792,450,Login-1,200,OK,Thread Group of 300 users 3-25,text,true,,5570,123,3,3,https://blazedemo.com/login,444,0,0
1650707368715,719,Perform registration,200,OK,Thread Group of 300 users 3-26,text,true,,6403,518,2,2,https://blazedemo.com/register,272,0,0
1650707368715,272,Perform registration-0,302,Found,Thread Group of 300 users 3-26,text,true,,227,392,2,2,http://blazedemo.com/register,272,0,0
1650707368988,446,Perform registration-1,200,OK,Thread Group of 300 users 3-26,text,true,,6176,126,2,2,https://blazedemo.com/register,440,0,0
1650707368821,1013,Open registration page Request,200,OK,Thread Group of 300 users 3-27,text,true,,6399,252,3,4,https://blazedemo.com/register,364,0,57
1650707368821,364,Open registration page Request-0,302,Found,Thread Group of 300 users 3-27,text,true,,227,126,3,4,http://blazedemo.com/register,364,0,57
1650707369187,647,Open registration page Request-1,200,OK,Thread Group of 300 users 3-27,text,true,,6172,126,3,4,https://blazedemo.com/register,641,0,121
1650707369435,781,Login,200,OK,Thread Group of 300 users 3-26,text,true,,5796,403,3,4,https://blazedemo.com/login,380,0,0
1650707369435,380,Login-0,302,Found,Thread Group of 300 users 3-26,text,true,,224,280,3,4,http://blazedemo.com/login,380,0,0
1650707369816,400,Login-1,200,OK,Thread Group of 300 users 3-26,text,true,,5572,123,3,4,https://blazedemo.com/login,400,0,0
1650707369834,683,Perform registration,200,OK,Thread Group of 300 users 3-27,text,true,,6397,518,2,3,https://blazedemo.com/register,267,0,0
1650707369834,267,Perform registration-0,302,Found,Thread Group of 300 users 3-27,text,true,,227,392,2,3,http://blazedemo.com/register,267,0,0
1650707370101,416,Perform registration-1,200,OK,Thread Group of 300 users 3-27,text,true,,6170,126,2,3,https://blazedemo.com/register,416,0,0
1650707369752,924,Open registration page Request,200,OK,Thread Group of 100 users 1-10,text,true,,6399,252,1,3,https://blazedemo.com/register,349,0,82
